KEGG I.D.~KO
PSPTO_4726~no KO assigned | (RefSeq) pseudogene 
PSPTO_4727~no KO assigned | (RefSeq) hopG1; type III effector HopG1 
PSPTO_4729~no KO assigned | (RefSeq) ISPsy4, transposition helper protein 
PSPTO_4730~no KO assigned | (RefSeq) ISPsy4, transposase 
PSPTO_4732~no KO assigned | (RefSeq) hopQ1-2; type III effector HopQ1-2 
PSPTO_4733~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4734~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4735~K03579 ATP-dependent helicase HrpB [EC:3.6.4.13] | (RefSeq) hrpB; ATP-dependent helicase HrpB 
PSPTO_4737~no KO assigned | (RefSeq) ISPsy5, transposase 
PSPTO_4738~no KO assigned | (RefSeq) ISPsy5, Orf1 
PSPTO_4741~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4742~no KO assigned | (RefSeq) site-specific recombinase, phage integrase family 
PSPTO_4743~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4744~no KO assigned | (RefSeq) site-specific recombinase, phage integrase family 
PSPTO_4745~K03579 ATP-dependent helicase HrpB [EC:3.6.4.13] | (RefSeq) ATP-dependent helicase HrpB 
PSPTO_4746~no KO assigned | (RefSeq) site-specific recombinase, phage integrase family domain protein 
PSPTO_4747~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4748~no KO assigned | (RefSeq) site-specific recombinase, phage integrase family 
PSPTO_4749~no KO assigned | (RefSeq) This region contains a gene with one or more premature stops or frameshift 
PSPTO_4750~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4751~no KO assigned | (RefSeq) UvrD/REP helicase family protein 
PSPTO_4752~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4753~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4754~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4755~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4756~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4757~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4758~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4759~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4760~no KO assigned | (RefSeq) DNA-binding protein 
PSPTO_4761~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4762~no KO assigned | (RefSeq) von Willebrand factor type A domain-containing protein 
PSPTO_4763~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4764~no KO assigned | (RefSeq) ISPsy5, transposase 
PSPTO_4765~no KO assigned | (RefSeq) ISPsy5, Orf1 
PSPTO_4766~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4767~no KO assigned | (RefSeq) pentapeptide repeat-containing protein 
PSPTO_4768~no KO assigned | (RefSeq) ISPsy4, transposition helper protein 
PSPTO_4769~no KO assigned | (RefSeq) ISPsy4, transposase 
PSPTO_4770~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4771~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4772~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4773~no KO assigned | (RefSeq) ATP-dependent helicase, N-terminal domain protein 
PSPTO_4774~no KO assigned | (RefSeq) membrane protein 
PSPTO_4775~no KO assigned | (RefSeq) GntR family transcriptional regulator/aminotransferase, class I 
PSPTO_4776~no KO assigned | (RefSeq) hopI1; type III effector HopI1 
PSPTO_4777~K00799 glutathione S-transferase [EC:2.5.1.18] | (RefSeq) glutathione S-transferase family protein 
PSPTO_4778~no KO assigned | (RefSeq) endoribonuclease L-PSP family protein 
PSPTO_4779~K06967 tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217] | (RefSeq) hypothetical protein 
PSPTO_4780~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4781~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4782~K00035 D-galactose 1-dehydrogenase [EC:1.1.1.48] | (RefSeq) gal; D-galactose 1-dehydrogenase 
PSPTO_4784~no KO assigned | (RefSeq) diguanylate cyclase 
PSPTO_4785~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4786~no KO assigned | (RefSeq) methyl-accepting chemotaxis protein 
PSPTO_4787~no KO assigned | (RefSeq) sensor histidine kinase 
PSPTO_4788~K07559 putative RNA 2'-phosphotransferase [EC:2.7.1.-] | (RefSeq) kptA; RNA 2'-phosphotransferase 
PSPTO_4789~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4790~no KO assigned | (RefSeq) cation efflux family protein 
PSPTO_4791~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4792~no KO assigned | (RefSeq) ISPsy6, transposase 
PSPTO_4793~K03719 Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein | (RefSeq) A 
PSPTO_4794~K06181 23S rRNA pseudouridine2457 synthase [EC:5.4.99.20] | (RefSeq) rluE; ribosomal large subunit p 
PSPTO_4795~K01241 AMP nucleosidase [EC:3.2.2.4] | (RefSeq) AMP nucleosidase 
PSPTO_4796~K20971 two-component system, sensor histidine kinase LadS | (RefSeq) sensor histidine kinase 
PSPTO_4797~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4798~K00941 hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7] | (RefSeq) bifun 
PSPTO_4799~K00788 thiamine-phosphate pyrophosphorylase [EC:2.5.1.3] | (RefSeq) thiE; thiamine-phosphate pyropho 
PSPTO_4800~K01845 glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8] | (RefSeq) hemL; glutamate-1-semialdehy 
PSPTO_4801~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4802~K07126 uncharacterized protein | (RefSeq) hypothetical protein 
PSPTO_4803~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4804~K06168 tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3] | (RefSeq) miaB; tRNA-i(6)A 
PSPTO_4805~K06217 phosphate starvation-inducible protein PhoH and related proteins | (RefSeq) PhoH-like protein 
PSPTO_4806~K07042 probable rRNA maturation factor | (RefSeq) hypothetical protein 
PSPTO_4807~K06189 magnesium and cobalt transporter | (RefSeq) metal ion transporter 
PSPTO_4808~K03820 apolipoprotein N-acyltransferase [EC:2.3.1.269] | (RefSeq) cutE; apolipoprotein N-acyltransfe 
PSPTO_4809~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4810~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4811~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4812~K01869 leucyl-tRNA synthetase [EC:6.1.1.4] | (RefSeq) leuS; leucyl-tRNA synthetase 
PSPTO_4813~K03643 LPS-assembly lipoprotein | (RefSeq) lipoprotein 
PSPTO_4814~K02340 DNA polymerase III subunit delta [EC:2.7.7.7] | (RefSeq) holA; DNA polymerase III subunit del 
PSPTO_4815~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4816~K09890 alternative ribosome-rescue factor | (RefSeq) hypothetical protein 
PSPTO_4817~K08305 membrane-bound lytic murein transglycosylase B [EC:4.2.2.-] | (RefSeq) HopAJ2 protein 
PSPTO_4818~K03644 lipoyl synthase [EC:2.8.1.8] | (RefSeq) lipA; lipoic acid synthetase 
PSPTO_4819~K03801 lipoyl(octanoyl) transferase [EC:2.3.1.181] | (RefSeq) lipB; lipoate-protein ligase B 
PSPTO_4820~K09158 uncharacterized protein | (RefSeq) hypothetical protein 
PSPTO_4821~K07258 serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4] | (Re 
PSPTO_4822~K03642 rare lipoprotein A | (RefSeq) lipoprotein, rlpA family 
PSPTO_4823~K08305 membrane-bound lytic murein transglycosylase B [EC:4.2.2.-] | (RefSeq) mltB; membrane-bound l 
PSPTO_4824~K05837 rod shape determining protein RodA | (RefSeq) rodA; rod-shape-determining protein RodA 
PSPTO_4825~K05515 penicillin-binding protein 2 [EC:3.4.16.4] | (RefSeq) penicillin-binding protein 
PSPTO_4826~K00783 23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177] | (RefSeq) hypothetical prot 
PSPTO_4827~K09710 ribosome-associated protein | (RefSeq) iojap-like protein 
PSPTO_4828~K00969 nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18] | (RefSeq) nadD; nicotinate (nicotina 
PSPTO_4829~K00147 glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41] | (RefSeq) proA; gamma-glutamyl phosphat 
PSPTO_4830~K03652 DNA-3-methyladenine glycosylase [EC:3.2.2.21] | (RefSeq) 3-methyladenine DNA glycosylase 
PSPTO_4831~K19302 undecaprenyl-diphosphatase [EC:3.6.1.27] | (RefSeq) PAP2 superfamily protein/DedA family prot 
PSPTO_4832~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4833~no KO assigned | (RefSeq) sensory box histidine kinase 
PSPTO_4834~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4835~K02278 prepilin peptidase CpaA [EC:3.4.23.43] | (RefSeq) hypothetical protein 
PSPTO_4836~no KO assigned | (RefSeq) DNA binding response regulator, LuxR family 
PSPTO_4837~no KO assigned | (RefSeq) response regulator 
PSPTO_4838~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4839~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4840~no KO assigned | (RefSeq) mutT/nudix family protein 
PSPTO_4841~K03113 translation initiation factor 1 | (RefSeq) translation initiation factor Sui1 
PSPTO_4842~K01585 arginine decarboxylase [EC:4.1.1.19] | (RefSeq) speA; biosynthetic arginine decarboxylase 
PSPTO_4843~no KO assigned | (RefSeq) esterase/lipase/thioesterase family protein 
PSPTO_4844~K03327 multidrug resistance protein, MATE family | (RefSeq) dinF; DNA-damage-inducible protein F 
PSPTO_4845~K06894 uncharacterized protein | (RefSeq) lipoprotein 
PSPTO_4846~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4847~K05367 penicillin-binding protein 1C [EC:2.4.1.129] | (RefSeq) penicillin-binding protein 
PSPTO_4848~no KO assigned | (RefSeq) response regulator 
PSPTO_4849~K02651 pilus assembly protein Flp/PilA | (RefSeq) hypothetical protein 
PSPTO_4850~K02279 pilus assembly protein CpaB | (RefSeq) hypothetical protein 
PSPTO_4851~K02280 pilus assembly protein CpaC | (RefSeq) type II/III secretion system protein 
PSPTO_4852~K02282 pilus assembly protein CpaE | (RefSeq) hypothetical protein 
PSPTO_4853~K02283 pilus assembly protein CpaF | (RefSeq) type II/IV secretion system protein 
PSPTO_4854~K12510 tight adherence protein B | (RefSeq) hypothetical protein 
PSPTO_4855~K12511 tight adherence protein C | (RefSeq) membrane protein 
PSPTO_4856~no KO assigned | (RefSeq) TPR domain-containing protein 
PSPTO_4857~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4858~K04084 thiol:disulfide interchange protein DsbD [EC:1.8.1.8] | (RefSeq) dsbD; thiol:disulfide interc 
PSPTO_4859~K03786 3-dehydroquinate dehydratase II [EC:4.2.1.10] | (RefSeq) aroQ; 3-dehydroquinate dehydratase 
PSPTO_4860~K02160 acetyl-CoA carboxylase biotin carboxyl carrier protein | (RefSeq) accB; acetyl-CoA carboxylas 
PSPTO_4861~K01961 acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14] | (RefSeq) accC-2; a 
PSPTO_4862~K02687 ribosomal protein L11 methyltransferase [EC:2.1.1.-] | (RefSeq) prmA; ribosomal protein L11 m 
PSPTO_4863~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4864~K05540 tRNA-dihydrouridine synthase B [EC:1.-.-.-] | (RefSeq) hypothetical protein 
PSPTO_4865~K03557 Fis family transcriptional regulator, factor for inversion stimulation protein | (RefSeq) fis 
PSPTO_4866~K00602 phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3. 
PSPTO_4867~K01945 phosphoribosylamine---glycine ligase [EC:6.3.4.13] | (RefSeq) purD; phosphoribosylamine--glyc 
PSPTO_4868~K20972 two-component system, sensor histidine kinase RetS | (RefSeq) sensor histidine kinase/respons 
PSPTO_4869~K05595 multiple antibiotic resistance protein | (RefSeq) membrane protein, MarC family 
PSPTO_4870~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4871~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4872~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4873~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4874~K13541 cobalt-precorrin 5A hydrolase / precorrin-3B C17-methyltransferase [EC:3.7.1.12 2.1.1.131] |  
PSPTO_4875~K03394 precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151] | (RefSeq) cobI; p 
PSPTO_4876~K06042 precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60] | (RefSeq) cobH; precor 
PSPTO_4877~K02229 precorrin-3B synthase [EC:1.14.13.83] | (RefSeq) cobalamin biosynthesis protein CobG 
PSPTO_4878~K00595 precorrin-6Y C5,15-methyltransferase (decarboxylating) [EC:2.1.1.132] | (RefSeq) cobL; precor 
PSPTO_4879~K02188 cobalt-precorrin-5B (C1)-methyltransferase [EC:2.1.1.195] | (RefSeq) cbiD; cobalamin biosynth 
PSPTO_4880~K05895 precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106] | (RefSeq) cobalt-precorri 
PSPTO_4881~K09796 periplasmic copper chaperone A | (RefSeq) hypothetical protein 
PSPTO_4882~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4883~no KO assigned | (RefSeq) membrane protein 
PSPTO_4884~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4885~K11959 urea transport system substrate-binding protein | (RefSeq) branched-chain amino acid ABC tran 
PSPTO_4886~K11960 urea transport system permease protein | (RefSeq) branched-chain amino acid ABC transporter p 
PSPTO_4887~K11961 urea transport system permease protein | (RefSeq) branched-chain amino acid ABC transporter p 
PSPTO_4888~K11962 urea transport system ATP-binding protein | (RefSeq) branched-chain amino acid ABC transporte 
PSPTO_4889~K11963 urea transport system ATP-binding protein | (RefSeq) branched-chain amino acid ABC transporte 
PSPTO_4890~K03190 urease accessory protein | (RefSeq) ureD-2; urease accessory protein UreD 
PSPTO_4891~K01430 urease subunit gamma [EC:3.5.1.5] | (RefSeq) ureA; urease subunit gamma 
PSPTO_4892~K03823 phosphinothricin acetyltransferase [EC:2.3.1.183] | (RefSeq) phosphinothricin N-acetyltransfe 
PSPTO_4893~K19113 acetyltransferase [EC:2.3.1.-] | (RefSeq) ttr; tabtoxin resistance protein 
PSPTO_4894~K01429 urease subunit beta [EC:3.5.1.5] | (RefSeq) ureB; urease subunit beta 
PSPTO_4895~K01428 urease subunit alpha [EC:3.5.1.5] | (RefSeq) ureC; urease subunit alpha 
PSPTO_4896~no KO assigned | (RefSeq) sensor histidine kinase 
PSPTO_4897~K05516 curved DNA-binding protein | (RefSeq) cbpA; curved-DNA-binding protein 
PSPTO_4898~K04046 hypothetical chaperone protein | (RefSeq) yegD; heat shock protein YegD 
PSPTO_4899~no KO assigned | (RefSeq) membrane protein 
PSPTO_4900~no KO assigned | (RefSeq) phosphate starvation-inducible protein PsiF 
PSPTO_4901~no KO assigned | (RefSeq) membrane protein 
PSPTO_4902~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4903~K04064 osmotically inducible lipoprotein OsmE | (RefSeq) DNA-binding transcriptional activator OsmE 
PSPTO_4905~no KO assigned | (RefSeq) ISPsy11, transposase OrfA 
PSPTO_4906~K03594 bacterioferritin [EC:1.16.3.1] | (RefSeq) bacterioferritin 
PSPTO_4907~K07290 AsmA family protein | (RefSeq) hypothetical protein 
PSPTO_4908~no KO assigned | (RefSeq) TetR family transcriptional regulator 
PSPTO_4909~K03187 urease accessory protein | (RefSeq) ureE; urease accessory protein UreE 
PSPTO_4910~K03188 urease accessory protein | (RefSeq) ureF-2; urease accessory protein UreF 
PSPTO_4911~K03189 urease accessory protein | (RefSeq) ureG-2; urease accessory protein UreG 
PSPTO_4912~K03192 urease accessory protein | (RefSeq) urease accessory protein 
PSPTO_4913~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4914~no KO assigned | (RefSeq) short chain dehydrogenase/reductase family oxidoreductase 
PSPTO_4915~K01996 branched-chain amino acid transport system ATP-binding protein | (RefSeq) high affinity branc 
PSPTO_4916~K01995 branched-chain amino acid transport system ATP-binding protein | (RefSeq) high affinity branc 
PSPTO_4917~K01998 branched-chain amino acid transport system permease protein | (RefSeq) braE; high-affinity br 
PSPTO_4918~K01997 branched-chain amino acid transport system permease protein | (RefSeq) braD; high-affinity br 
PSPTO_4919~K01999 branched-chain amino acid transport system substrate-binding protein | (RefSeq) high affinity 
PSPTO_4920~no KO assigned | (RefSeq) LysR family transcriptional regulator 
PSPTO_4921~K00763 nicotinate phosphoribosyltransferase [EC:6.3.4.21] | (RefSeq) pncB; nicotinate phosphoribosyl 
PSPTO_4922~K01916 NAD+ synthase [EC:6.3.1.5] | (RefSeq) nadE; NH(3)-dependent NAD(+) synthetase 
PSPTO_4923~no KO assigned | (RefSeq) azu; azurin 
PSPTO_4924~no KO assigned | (RefSeq) transglutaminase-like domain protein 
PSPTO_4925~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4926~no KO assigned | (RefSeq) transglutaminase-like superfamily domain protein 
PSPTO_4927~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4928~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4929~K02314 replicative DNA helicase [EC:3.6.4.12] | (RefSeq) dnaB; replicative DNA helicase 
PSPTO_4930~K02939 large subunit ribosomal protein L9 | (RefSeq) rplI; 50S ribosomal protein L9 
PSPTO_4931~no KO assigned | (RefSeq) membrane protein 
PSPTO_4932~K02963 small subunit ribosomal protein S18 | (RefSeq) rpsR; 30S ribosomal protein S18 
PSPTO_4933~K02990 small subunit ribosomal protein S6 | (RefSeq) rpsF; 30S ribosomal protein S6 
PSPTO_4934~K03218 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185] | (RefSeq) TrmH family RNA met 
PSPTO_4935~K12573 ribonuclease R [EC:3.1.-.-] | (RefSeq) vacB; ribonuclease R 
PSPTO_4936~no KO assigned | (RefSeq) methyl-accepting chemotaxis protein 
PSPTO_4937~K01939 adenylosuccinate synthase [EC:6.3.4.4] | (RefSeq) purA; adenylosuccinate synthetase 
PSPTO_4938~K02502 ATP phosphoribosyltransferase regulatory subunit | (RefSeq) ATP phosphoribosyltransferase reg 
PSPTO_4939~K04087 membrane protease subunit HflC [EC:3.4.-.-] | (RefSeq) hflC; hflC protein 
PSPTO_4940~K04088 membrane protease subunit HflK [EC:3.4.-.-] | (RefSeq) hflK; hflK protein 
PSPTO_4941~K03665 GTPase | (RefSeq) hflX; GTP-binding protein HflX 
PSPTO_4942~K03666 host factor-I protein | (RefSeq) hfq; hfq protein 
PSPTO_4943~K00791 tRNA dimethylallyltransferase [EC:2.5.1.75] | (RefSeq) miaA; tRNA delta(2)-isopentenylpyropho 
PSPTO_4944~K03572 DNA mismatch repair protein MutL | (RefSeq) mutL; DNA mismatch repair protein MutL 
PSPTO_4945~K01448 N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28] | (RefSeq) N-acetylmuramoyl-L-alanine amidas 
PSPTO_4946~K06925 tRNA threonylcarbamoyladenosine biosynthesis protein TsaE | (RefSeq) hypothetical protein 
PSPTO_4947~K17758 ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136] K17759 NAD(P)H-hydrate epimerase [EC 
PSPTO_4948~K18979 epoxyqueuosine reductase [EC:1.17.99.6] | (RefSeq) iron-sulfur cluster-binding protein 
PSPTO_4949~no KO assigned | (RefSeq) membrane protein 
PSPTO_4950~K13288 oligoribonuclease [EC:3.1.-.-] | (RefSeq) orn; oligoribonuclease 
PSPTO_4951~K06949 ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100] | (RefSeq) 
PSPTO_4952~K02557 chemotaxis protein MotB | (RefSeq) motB; flagellar motor protein MotB 
PSPTO_4953~K02556 chemotaxis protein MotA | (RefSeq) motA-2; flagellar motor protein MotA 
PSPTO_4954~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4955~K01613 phosphatidylserine decarboxylase [EC:4.1.1.65] | (RefSeq) bifunctional thiosulfate sulfurtran 
PSPTO_4956~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4957~K01079 phosphoserine phosphatase [EC:3.1.3.3] | (RefSeq) ACT domain protein/phosphoserine phosphatas 
PSPTO_4958~no KO assigned | (RefSeq) HAMP domain protein 
PSPTO_4959~K09857 uncharacterized protein | (RefSeq) lipoprotein 
PSPTO_4960~K02621 topoisomerase IV subunit A [EC:5.99.1.-] | (RefSeq) parC; DNA topoisomerase IV subunit A 
PSPTO_4961~K06985 aspartyl protease family protein | (RefSeq) hypothetical protein 
PSPTO_4962~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4963~K02622 topoisomerase IV subunit B [EC:5.99.1.-] | (RefSeq) parE; DNA topoisomerase IV subunit B 
PSPTO_4964~K07000 uncharacterized protein | (RefSeq) hypothetical protein 
PSPTO_4965~K03651 3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53] | (RefSeq) Ser/Thr protein phosphatase 
PSPTO_4966~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4967~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4968~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4969~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4970~no KO assigned | (RefSeq) YD repeat protein 
PSPTO_4971~K07481 transposase, IS5 family | (RefSeq) ISPssy, transposase 
PSPTO_4972~K09920 uncharacterized protein | (RefSeq) hypothetical protein 
PSPTO_4973~K01515 ADP-ribose pyrophosphatase [EC:3.6.1.13] | (RefSeq) mutT/nudix family protein 
PSPTO_4974~no KO assigned | (RefSeq) lipoprotein 
PSPTO_4975~K03457 nucleobase:cation symporter-1, NCS1 family | (RefSeq) cytosine/purines uracil thiamine allant 
PSPTO_4976~K03147 phosphomethylpyrimidine synthase [EC:4.1.99.17] | (RefSeq) thiC; thiamin biosynthesis protein 
PSPTO_4977~K12340 outer membrane protein | (RefSeq) outer membrane efflux protein TolC 
PSPTO_4978~K02527 3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15] | ( 
PSPTO_4979~K03297 small multidrug resistance pump | (RefSeq) multidrug resistance protein 
PSPTO_4980~no KO assigned | (RefSeq) oxidoreductase, FAD-binding protein 
PSPTO_4981~no KO assigned | (RefSeq) oxidoreductase, aldo/keto reductase family 
PSPTO_4982~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4983~K03272 D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2. 
PSPTO_4984~K11085 ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-] | (RefSeq) msbA; lipid A ABC t 
PSPTO_4985~no KO assigned | (RefSeq) toluene tolerance protein 
PSPTO_4986~no KO assigned | (RefSeq) membrane protein 
PSPTO_4987~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4988~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4989~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4990~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4991~no KO assigned | (RefSeq) glycoside hydrolase family protein 
PSPTO_4992~K00612 carbamoyltransferase [EC:2.1.3.-] | (RefSeq) carbamoyltransferase family protein 
PSPTO_4993~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4994~no KO assigned | (RefSeq) ISPsy5, transposase 
PSPTO_4995~no KO assigned | (RefSeq) ISPsy5, Orf1 
PSPTO_4996~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4997~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_4998~no KO assigned | (RefSeq) lipopolysaccharide biosynthesis protein 
PSPTO_4999~no KO assigned | (RefSeq) lipopolysaccharide core biosynthesis protein 
PSPTO_5000~K02848 heptose I phosphotransferase [EC:2.7.1.-] | (RefSeq) waaP; lipopolysaccharide core biosynthes 
PSPTO_5001~K02844 UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-] | (RefSeq) waaG; lipopol 
PSPTO_5002~K02841 heptosyltransferase I [EC:2.4.-.-] | (RefSeq) waaC; lipopolysaccharide heptosyltransferase 
PSPTO_5003~K02843 heptosyltransferase II [EC:2.4.-.-] | (RefSeq) rfaF; ADP-heptose--LPS heptosyltransferase II 
PSPTO_5004~K00982 [glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosp 
PSPTO_5005~K00163 pyruvate dehydrogenase E1 component [EC:1.2.4.1] | (RefSeq) aceE-2; pyruvate dehydrogenase, E 
PSPTO_5006~K00627 pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12] | (Ref 
PSPTO_5007~K05591 ATP-independent RNA helicase DbpA [EC:3.6.4.13] | (RefSeq) dbpA; ATP-independent RNA helicase 
PSPTO_5008~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_5009~no KO assigned | (RefSeq) membrane protein 
PSPTO_5010~K02030 polar amino acid transport system substrate-binding protein | (RefSeq) amino acid ABC transpo 
PSPTO_5011~K02348 ElaA protein | (RefSeq) GNAT family acetyltransferase 
PSPTO_5012~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_5013~K07043 uncharacterized protein | (RefSeq) hypothetical protein 
PSPTO_5014~no KO assigned | (RefSeq) response regulator/sensory box/GGDEF domain/EAL domain protein 
PSPTO_5015~no KO assigned | (RefSeq) lyase 
PSPTO_5016~K11928 sodium/proline symporter | (RefSeq) proline permease 
PSPTO_5017~K13821 RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydroge 
PSPTO_5018~no KO assigned | (RefSeq) ISPsy9, transposase OrfB 
PSPTO_5019~K07483 transposase | (RefSeq) ISPsy9, transposase OrfA 
PSPTO_5020~K00248 butyryl-CoA dehydrogenase [EC:1.3.8.1] | (RefSeq) acyl-CoA dehydrogenase family protein 
PSPTO_5021~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_5022~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_5023~K11105 cell volume regulation protein A | (RefSeq) sodium/hydrogen exchanger family protein 
PSPTO_5024~K05802 potassium-dependent mechanosensitive channel | (RefSeq) hypothetical protein 
PSPTO_5025~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_5026~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_5027~no KO assigned | (RefSeq) GntR family transcriptional regulator 
PSPTO_5028~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_5029~K06598 chemosensory pili system protein ChpC | (RefSeq) hypothetical protein 
PSPTO_5030~K02487 type IV pili sensor histidine kinase and response regulator K06596 chemosensory pili system p 
PSPTO_5031~K02660 twitching motility protein PilJ | (RefSeq) pilJ; type IV pilus biogenesis protein PilJ 
PSPTO_5032~K02659 twitching motility protein PilI | (RefSeq) pilI; type IV pilus protein PilI 
PSPTO_5033~K02658 twitching motility two-component system response regulator PilH | (RefSeq) pilH; type IV pilu 
PSPTO_5034~K02657 twitching motility two-component system response regulator PilG | (RefSeq) pilG; type IV pilu 
PSPTO_5035~K01920 glutathione synthase [EC:6.3.2.3] | (RefSeq) gshB; glutathione synthetase 
PSPTO_5036~K03832 periplasmic protein TonB | (RefSeq) tonB domain protein 
